season,year,month,hour,holiday,weekday,workingday,weather,temp,feel_temp,humidity,windspeed,casual,registered,count
fall,1.0,7.0,7.0,False,4.0,True,clear,28.7,33.335,0.74,16.997899999999998,17.0,478.0,495.0
fall,1.0,7.0,8.0,False,4.0,True,misty,28.7,33.335,0.74,16.997899999999998,49.0,680.0,729.0
fall,1.0,7.0,9.0,False,4.0,True,misty,29.52,34.089999999999996,0.7,8.9981,55.0,289.0,344.0
fall,1.0,7.0,10.0,False,4.0,True,clear,30.34,34.85,0.7,15.001299999999999,79.0,143.0,222.0
fall,1.0,7.0,11.0,False,4.0,True,clear,32.800000000000004,40.15,0.66,15.001299999999999,69.0,143.0,212.0
fall,1.0,7.0,12.0,False,4.0,True,clear,34.44,40.910000000000004,0.56,16.997899999999998,73.0,206.0,279.0
fall,1.0,7.0,13.0,False,4.0,True,clear,35.26,41.665,0.53,19.999499999999998,53.0,189.0,242.0
fall,1.0,7.0,14.0,False,4.0,True,clear,36.9,43.94,0.47,16.997899999999998,62.0,151.0,213.0
fall,1.0,7.0,15.0,False,4.0,True,clear,37.72,44.695,0.42,19.999499999999998,65.0,173.0,238.0
fall,1.0,7.0,16.0,False,4.0,True,clear,38.54,43.94,0.38,26.0027,62.0,312.0,374.0
fall,1.0,7.0,17.0,False,4.0,True,clear,36.9,43.18,0.45,27.999299999999998,110.0,628.0,738.0
fall,1.0,7.0,18.0,False,4.0,True,clear,37.72,43.94,0.4,23.9994,73.0,615.0,688.0
fall,1.0,7.0,19.0,False,4.0,True,clear,36.9,43.18,0.45,22.0028,80.0,534.0,614.0
fall,1.0,7.0,20.0,False,4.0,True,clear,35.26,40.910000000000004,0.5,16.997899999999998,47.0,399.0,446.0
fall,1.0,7.0,21.0,False,4.0,True,clear,32.800000000000004,37.12,0.49,40.9973,35.0,236.0,271.0
fall,1.0,7.0,22.0,False,4.0,True,clear,32.800000000000004,37.12,0.49,40.9973,33.0,201.0,234.0
fall,1.0,7.0,23.0,False,4.0,True,clear,29.52,34.089999999999996,0.7,8.9981,18.0,127.0,145.0
fall,1.0,7.0,0.0,False,5.0,True,clear,29.52,34.089999999999996,0.7,0.0,14.0,83.0,97.0
fall,1.0,7.0,1.0,False,5.0,True,clear,29.52,34.089999999999996,0.7,7.0015,12.0,42.0,54.0
fall,1.0,7.0,2.0,False,5.0,True,clear,28.7,33.335,0.79,8.9981,8.0,18.0,26.0
fall,1.0,7.0,3.0,False,5.0,True,clear,28.7,33.335,0.74,11.0014,3.0,9.0,12.0
fall,1.0,7.0,4.0,False,5.0,True,clear,28.7,33.335,0.79,0.0,3.0,5.0,8.0
fall,1.0,7.0,5.0,False,5.0,True,clear,28.7,33.335,0.84,0.0,3.0,34.0,37.0
fall,1.0,7.0,6.0,False,5.0,True,clear,28.7,33.335,0.79,0.0,10.0,129.0,139.0
fall,1.0,7.0,7.0,False,5.0,True,clear,29.52,34.089999999999996,0.7,12.998,13.0,397.0,410.0
fall,1.0,7.0,8.0,False,5.0,True,clear,31.16,36.364999999999995,0.66,6.0032,34.0,642.0,676.0
fall,1.0,7.0,9.0,False,5.0,True,clear,33.62,38.635000000000005,0.49,19.0012,34.0,329.0,363.0
fall,1.0,7.0,10.0,False,5.0,True,clear,34.44,38.635000000000005,0.47,0.0,85.0,146.0,231.0
fall,1.0,7.0,11.0,False,5.0,True,clear,34.44,38.635000000000005,0.47,22.0028,67.0,184.0,251.0
fall,1.0,7.0,12.0,False,5.0,True,clear,34.44,39.395,0.49,23.9994,92.0,207.0,299.0
fall,1.0,7.0,13.0,False,5.0,True,clear,34.44,38.635000000000005,0.47,19.0012,83.0,231.0,314.0
fall,1.0,7.0,14.0,False,5.0,True,clear,35.26,40.15,0.47,19.999499999999998,105.0,221.0,326.0
fall,1.0,7.0,15.0,False,5.0,True,clear,35.26,39.395,0.41,15.001299999999999,81.0,242.0,323.0
fall,1.0,7.0,16.0,False,5.0,True,clear,34.44,38.635000000000005,0.47,15.001299999999999,80.0,419.0,499.0
fall,1.0,7.0,17.0,False,5.0,True,clear,35.26,39.395,0.41,19.0012,101.0,598.0,699.0
fall,1.0,7.0,18.0,False,5.0,True,clear,33.62,37.88,0.46,11.0014,100.0,522.0,622.0
fall,1.0,7.0,19.0,False,5.0,True,clear,33.62,38.635000000000005,0.52,12.998,93.0,423.0,516.0
fall,1.0,7.0,20.0,False,5.0,True,clear,31.98,37.12,0.59,7.0015,85.0,269.0,354.0
fall,1.0,7.0,21.0,False,5.0,True,clear,31.98,37.12,0.59,7.0015,71.0,189.0,260.0
fall,1.0,7.0,22.0,False,5.0,True,clear,31.98,37.12,0.59,8.9981,48.0,151.0,199.0
fall,1.0,7.0,23.0,False,5.0,True,clear,31.16,36.364999999999995,0.66,0.0,34.0,155.0,189.0
fall,1.0,7.0,0.0,False,6.0,False,clear,30.34,34.089999999999996,0.62,8.9981,21.0,170.0,191.0
fall,1.0,7.0,1.0,False,6.0,False,clear,29.52,34.089999999999996,0.7,6.0032,11.0,69.0,80.0
fall,1.0,7.0,2.0,False,6.0,False,clear,29.52,34.089999999999996,0.7,0.0,14.0,76.0,90.0
fall,1.0,7.0,3.0,False,6.0,False,clear,29.52,34.089999999999996,0.7,0.0,10.0,33.0,43.0
fall,1.0,7.0,4.0,False,6.0,False,clear,28.7,33.335,0.79,12.998,1.0,10.0,11.0
fall,1.0,7.0,5.0,False,6.0,False,clear,27.880000000000003,31.819999999999997,0.79,11.0014,4.0,10.0,14.0
fall,1.0,7.0,6.0,False,6.0,False,clear,28.7,32.574999999999996,0.7,7.0015,10.0,40.0,50.0
fall,1.0,7.0,7.0,False,6.0,False,clear,29.52,34.089999999999996,0.7,8.9981,18.0,58.0,76.0
fall,1.0,7.0,8.0,False,6.0,False,clear,30.34,34.85,0.66,11.0014,36.0,127.0,163.0
fall,1.0,7.0,9.0,False,6.0,False,clear,31.98,37.12,0.59,7.0015,110.0,227.0,337.0
fall,1.0,7.0,10.0,False,6.0,False,clear,33.62,38.635000000000005,0.52,15.001299999999999,129.0,266.0,395.0
fall,1.0,7.0,11.0,False,6.0,False,clear,34.44,37.12,0.39,15.001299999999999,162.0,295.0,457.0
fall,1.0,7.0,12.0,False,6.0,False,clear,34.44,37.88,0.41,15.001299999999999,157.0,330.0,487.0
fall,1.0,7.0,13.0,False,6.0,False,clear,35.26,39.395,0.41,19.0012,173.0,325.0,498.0
fall,1.0,7.0,14.0,False,6.0,False,clear,35.26,38.635000000000005,0.39,16.997899999999998,186.0,308.0,494.0
fall,1.0,7.0,15.0,False,6.0,False,clear,36.08,38.635000000000005,0.32,19.0012,206.0,291.0,497.0
fall,1.0,7.0,16.0,False,6.0,False,clear,35.26,38.635000000000005,0.39,15.001299999999999,208.0,279.0,487.0
fall,1.0,7.0,17.0,False,6.0,False,clear,33.62,37.88,0.46,12.998,199.0,280.0,479.0
fall,1.0,7.0,18.0,False,6.0,False,clear,33.62,37.12,0.43,19.0012,151.0,330.0,481.0
fall,1.0,7.0,19.0,False,6.0,False,clear,27.880000000000003,31.819999999999997,0.83,0.0,115.0,223.0,338.0
fall,1.0,7.0,20.0,False,6.0,False,clear,27.060000000000002,30.305,0.83,15.001299999999999,79.0,154.0,233.0
fall,1.0,7.0,21.0,False,6.0,False,clear,27.060000000000002,30.305,0.78,6.0032,94.0,206.0,300.0
fall,1.0,7.0,22.0,False,6.0,False,clear,27.060000000000002,30.305,0.78,6.0032,88.0,188.0,276.0
fall,1.0,7.0,23.0,False,6.0,False,clear,27.060000000000002,30.305,0.83,6.0032,52.0,156.0,208.0
fall,1.0,7.0,0.0,False,0.0,False,clear,27.060000000000002,29.544999999999998,0.89,8.9981,59.0,129.0,188.0
fall,1.0,7.0,1.0,False,0.0,False,clear,27.060000000000002,30.305,0.83,7.0015,49.0,109.0,158.0
fall,1.0,7.0,2.0,False,0.0,False,clear,27.060000000000002,31.06,0.74,8.9981,33.0,79.0,112.0
fall,1.0,7.0,3.0,False,0.0,False,clear,27.060000000000002,31.06,0.69,15.001299999999999,18.0,37.0,55.0
fall,1.0,7.0,4.0,False,0.0,False,clear,26.240000000000002,30.305,0.69,12.998,2.0,11.0,13.0
fall,1.0,7.0,5.0,False,0.0,False,clear,25.419999999999998,29.544999999999998,0.78,12.998,3.0,14.0,17.0
fall,1.0,7.0,6.0,False,0.0,False,clear,26.240000000000002,30.305,0.73,11.0014,6.0,12.0,18.0
fall,1.0,7.0,7.0,False,0.0,False,clear,27.060000000000002,31.06,0.69,16.997899999999998,4.0,36.0,40.0
fall,1.0,7.0,8.0,False,0.0,False,clear,28.7,32.574999999999996,0.65,15.001299999999999,37.0,90.0,127.0
fall,1.0,7.0,9.0,False,0.0,False,clear,29.52,34.089999999999996,0.62,16.997899999999998,64.0,162.0,226.0
fall,1.0,7.0,10.0,False,0.0,False,clear,30.34,34.089999999999996,0.62,0.0,123.0,258.0,381.0
fall,1.0,7.0,11.0,False,0.0,False,clear,31.16,34.85,0.55,15.001299999999999,183.0,326.0,509.0
fall,1.0,7.0,12.0,False,0.0,False,clear,31.16,34.85,0.55,22.0028,154.0,357.0,511.0
fall,1.0,7.0,13.0,False,0.0,False,clear,32.800000000000004,37.12,0.49,15.001299999999999,181.0,302.0,483.0
fall,1.0,7.0,14.0,False,0.0,False,clear,32.800000000000004,36.364999999999995,0.46,12.998,231.0,291.0,522.0
fall,1.0,7.0,15.0,False,0.0,False,clear,32.800000000000004,36.364999999999995,0.43,8.9981,195.0,306.0,501.0
fall,1.0,7.0,16.0,False,0.0,False,clear,32.800000000000004,36.364999999999995,0.43,8.9981,191.0,330.0,521.0
fall,1.0,7.0,17.0,False,0.0,False,clear,33.62,37.12,0.41,11.0014,164.0,367.0,531.0
fall,1.0,7.0,18.0,False,0.0,False,clear,32.800000000000004,35.605,0.41,19.999499999999998,117.0,302.0,419.0
fall,1.0,7.0,19.0,False,0.0,False,clear,31.16,34.85,0.55,11.0014,143.0,300.0,443.0
fall,1.0,7.0,20.0,False,0.0,False,clear,30.34,34.85,0.66,7.0015,75.0,228.0,303.0
fall,1.0,7.0,21.0,False,0.0,False,clear,29.52,34.089999999999996,0.7,8.9981,72.0,199.0,271.0
fall,1.0,7.0,22.0,False,0.0,False,clear,28.7,32.574999999999996,0.7,7.0015,31.0,117.0,148.0
fall,1.0,7.0,23.0,False,0.0,False,clear,28.7,32.574999999999996,0.7,0.0,18.0,82.0,100.0
fall,1.0,7.0,0.0,False,1.0,True,clear,28.7,33.335,0.74,6.0032,12.0,46.0,58.0
fall,1.0,7.0,1.0,False,1.0,True,clear,28.7,33.335,0.74,0.0,4.0,15.0,19.0
fall,1.0,7.0,2.0,False,1.0,True,clear,27.880000000000003,31.819999999999997,0.74,0.0,2.0,6.0,8.0
fall,1.0,7.0,3.0,False,1.0,True,clear,27.060000000000002,30.305,0.83,0.0,0.0,3.0,3.0
fall,1.0,7.0,4.0,False,1.0,True,clear,27.060000000000002,30.305,0.83,0.0,0.0,5.0,5.0
fall,1.0,7.0,5.0,False,1.0,True,clear,27.060000000000002,30.305,0.83,7.0015,4.0,43.0,47.0
fall,1.0,7.0,6.0,False,1.0,True,clear,27.060000000000002,30.305,0.83,11.0014,6.0,155.0,161.0
fall,1.0,7.0,7.0,False,1.0,True,clear,28.7,33.335,0.79,6.0032,14.0,455.0,469.0
fall,1.0,7.0,8.0,False,1.0,True,misty,29.52,34.85,0.74,7.0015,31.0,720.0,751.0
fall,1.0,7.0,9.0,False,1.0,True,misty,30.34,34.85,0.7,0.0,34.0,259.0,293.0
fall,1.0,7.0,10.0,False,1.0,True,misty,30.34,34.85,0.66,15.001299999999999,54.0,135.0,189.0
fall,1.0,7.0,11.0,False,1.0,True,misty,31.98,36.364999999999995,0.55,8.9981,69.0,146.0,215.0
fall,1.0,7.0,12.0,False,1.0,True,misty,31.16,35.605,0.58,7.0015,77.0,201.0,278.0
fall,1.0,7.0,13.0,False,1.0,True,clear,32.800000000000004,37.12,0.49,11.0014,57.0,169.0,226.0
fall,1.0,7.0,14.0,False,1.0,True,clear,32.800000000000004,37.12,0.49,15.001299999999999,87.0,167.0,254.0
fall,1.0,7.0,15.0,False,1.0,True,clear,32.800000000000004,37.12,0.49,16.997899999999998,51.0,185.0,236.0
fall,1.0,7.0,16.0,False,1.0,True,clear,32.800000000000004,37.12,0.49,19.0012,88.0,337.0,425.0
fall,1.0,7.0,17.0,False,1.0,True,clear,31.16,34.85,0.55,22.0028,62.0,765.0,827.0
fall,1.0,7.0,18.0,False,1.0,True,clear,31.16,35.605,0.58,27.999299999999998,77.0,735.0,812.0
fall,1.0,7.0,19.0,False,1.0,True,clear,33.62,38.635000000000005,0.52,11.0014,81.0,584.0,665.0
fall,1.0,7.0,20.0,False,1.0,True,clear,29.52,34.089999999999996,0.7,15.001299999999999,78.0,384.0,462.0
fall,1.0,7.0,21.0,False,1.0,True,clear,29.52,34.089999999999996,0.7,12.998,71.0,251.0,322.0
fall,1.0,7.0,22.0,False,1.0,True,misty,28.7,33.335,0.74,15.001299999999999,47.0,183.0,230.0
fall,1.0,7.0,23.0,False,1.0,True,clear,28.7,33.335,0.74,12.998,34.0,116.0,150.0
fall,1.0,7.0,0.0,False,2.0,True,clear,27.880000000000003,31.819999999999997,0.79,8.9981,11.0,27.0,38.0
fall,1.0,7.0,1.0,False,2.0,True,clear,27.060000000000002,30.305,0.83,8.9981,3.0,18.0,21.0
fall,1.0,7.0,2.0,False,2.0,True,clear,27.060000000000002,30.305,0.83,8.9981,0.0,8.0,8.0
fall,1.0,7.0,3.0,False,2.0,True,clear,27.060000000000002,30.305,0.83,6.0032,1.0,5.0,6.0
fall,1.0,7.0,4.0,False,2.0,True,clear,27.060000000000002,30.305,0.83,6.0032,0.0,6.0,6.0
fall,1.0,7.0,5.0,False,2.0,True,clear,27.060000000000002,30.305,0.83,11.0014,5.0,40.0,45.0
fall,1.0,7.0,6.0,False,2.0,True,clear,26.240000000000002,28.79,0.89,11.0014,2.0,192.0,194.0
fall,1.0,7.0,7.0,False,2.0,True,clear,27.880000000000003,31.819999999999997,0.83,15.001299999999999,21.0,492.0,513.0
fall,1.0,7.0,8.0,False,2.0,True,clear,28.7,33.335,0.79,8.9981,30.0,730.0,760.0
fall,1.0,7.0,9.0,False,2.0,True,clear,29.52,34.089999999999996,0.7,7.0015,31.0,302.0,333.0
fall,1.0,7.0,10.0,False,2.0,True,clear,29.52,34.089999999999996,0.66,0.0,73.0,154.0,227.0
fall,1.0,7.0,11.0,False,2.0,True,clear,31.16,35.605,0.58,0.0,54.0,170.0,224.0
fall,1.0,7.0,12.0,False,2.0,True,clear,32.800000000000004,36.364999999999995,0.46,0.0,50.0,198.0,248.0
fall,1.0,7.0,13.0,False,2.0,True,clear,32.800000000000004,37.88,0.55,19.0012,69.0,219.0,288.0
fall,1.0,7.0,14.0,False,2.0,True,clear,32.800000000000004,37.88,0.55,19.0012,72.0,188.0,260.0
fall,1.0,7.0,15.0,False,2.0,True,clear,31.16,35.605,0.62,8.9981,29.0,115.0,144.0
fall,1.0,7.0,16.0,False,2.0,True,clear,31.16,35.605,0.58,15.001299999999999,66.0,336.0,402.0
fall,1.0,7.0,17.0,False,2.0,True,clear,31.98,35.605,0.52,15.001299999999999,94.0,726.0,820.0
fall,1.0,7.0,18.0,False,2.0,True,clear,31.16,34.85,0.55,19.0012,99.0,758.0,857.0
fall,1.0,7.0,19.0,False,2.0,True,rain,30.34,34.089999999999996,0.62,23.9994,90.0,524.0,614.0
fall,1.0,7.0,20.0,False,2.0,True,rain,28.7,32.574999999999996,0.7,12.998,55.0,397.0,452.0
fall,1.0,7.0,21.0,False,2.0,True,clear,27.880000000000003,31.819999999999997,0.79,12.998,60.0,292.0,352.0
fall,1.0,7.0,22.0,False,2.0,True,clear,27.880000000000003,31.819999999999997,0.74,16.997899999999998,33.0,224.0,257.0
fall,1.0,7.0,23.0,False,2.0,True,misty,27.060000000000002,30.305,0.83,11.0014,20.0,127.0,147.0
fall,1.0,8.0,0.0,False,3.0,True,clear,27.880000000000003,31.819999999999997,0.79,11.0014,3.0,44.0,47.0
fall,1.0,8.0,1.0,False,3.0,True,clear,27.060000000000002,30.305,0.83,6.0032,5.0,28.0,33.0
fall,1.0,8.0,2.0,False,3.0,True,clear,26.240000000000002,28.79,0.83,7.0015,0.0,13.0,13.0
fall,1.0,8.0,3.0,False,3.0,True,clear,26.240000000000002,28.79,0.83,7.0015,0.0,7.0,7.0
fall,1.0,8.0,4.0,False,3.0,True,misty,26.240000000000002,29.544999999999998,0.78,8.9981,1.0,3.0,4.0
fall,1.0,8.0,5.0,False,3.0,True,misty,26.240000000000002,29.544999999999998,0.78,8.9981,3.0,46.0,49.0
fall,1.0,8.0,6.0,False,3.0,True,clear,26.240000000000002,29.544999999999998,0.78,8.9981,6.0,179.0,185.0
fall,1.0,8.0,7.0,False,3.0,True,misty,26.240000000000002,28.79,0.83,8.9981,19.0,468.0,487.0
fall,1.0,8.0,8.0,False,3.0,True,misty,27.060000000000002,30.305,0.78,12.998,32.0,649.0,681.0
fall,1.0,8.0,9.0,False,3.0,True,misty,27.880000000000003,31.819999999999997,0.74,6.0032,34.0,316.0,350.0
fall,1.0,8.0,10.0,False,3.0,True,clear,29.52,34.089999999999996,0.66,6.0032,61.0,175.0,236.0
fall,1.0,8.0,11.0,False,3.0,True,clear,31.16,35.605,0.58,6.0032,54.0,180.0,234.0
fall,1.0,8.0,12.0,False,3.0,True,clear,32.800000000000004,37.12,0.49,7.0015,75.0,209.0,284.0
fall,1.0,8.0,13.0,False,3.0,True,clear,32.800000000000004,37.12,0.52,11.0014,59.0,221.0,280.0
fall,1.0,8.0,14.0,False,3.0,True,clear,33.62,37.88,0.46,11.0014,88.0,175.0,263.0
fall,1.0,8.0,15.0,False,3.0,True,clear,33.62,37.88,0.46,11.0014,89.0,206.0,295.0
fall,1.0,8.0,16.0,False,3.0,True,clear,32.800000000000004,37.88,0.55,19.0012,93.0,386.0,479.0
fall,1.0,8.0,17.0,False,3.0,True,clear,32.800000000000004,37.12,0.49,11.0014,103.0,734.0,837.0
fall,1.0,8.0,18.0,False,3.0,True,rain,31.16,35.605,0.62,15.001299999999999,105.0,786.0,891.0
fall,1.0,8.0,19.0,False,3.0,True,clear,30.34,34.85,0.66,16.997899999999998,88.0,564.0,652.0
fall,1.0,8.0,20.0,False,3.0,True,clear,30.34,34.85,0.66,11.0014,65.0,448.0,513.0
fall,1.0,8.0,21.0,False,3.0,True,clear,29.52,34.089999999999996,0.7,8.9981,36.0,284.0,320.0
fall,1.0,8.0,22.0,False,3.0,True,clear,29.52,34.089999999999996,0.7,7.0015,37.0,251.0,288.0
fall,1.0,8.0,23.0,False,3.0,True,clear,28.7,33.335,0.74,0.0,18.0,134.0,152.0
fall,1.0,8.0,0.0,False,4.0,True,clear,28.7,33.335,0.74,0.0,8.0,55.0,63.0
fall,1.0,8.0,1.0,False,4.0,True,clear,27.880000000000003,31.819999999999997,0.79,7.0015,6.0,36.0,42.0
fall,1.0,8.0,2.0,False,4.0,True,clear,27.060000000000002,30.305,0.83,6.0032,3.0,8.0,11.0
fall,1.0,8.0,3.0,False,4.0,True,clear,27.060000000000002,30.305,0.83,0.0,0.0,6.0,6.0
fall,1.0,8.0,4.0,False,4.0,True,clear,27.060000000000002,30.305,0.83,0.0,0.0,9.0,9.0
fall,1.0,8.0,5.0,False,4.0,True,clear,27.060000000000002,29.544999999999998,0.89,8.9981,4.0,37.0,41.0
fall,1.0,8.0,6.0,False,4.0,True,clear,27.060000000000002,30.305,0.83,0.0,6.0,177.0,183.0
fall,1.0,8.0,7.0,False,4.0,True,clear,28.7,33.335,0.79,0.0,21.0,452.0,473.0
fall,1.0,8.0,8.0,False,4.0,True,clear,29.52,34.85,0.74,7.0015,21.0,718.0,739.0
fall,1.0,8.0,9.0,False,4.0,True,clear,31.16,36.364999999999995,0.66,7.0015,31.0,312.0,343.0
fall,1.0,8.0,10.0,False,4.0,True,clear,32.800000000000004,37.88,0.55,0.0,51.0,130.0,181.0
fall,1.0,8.0,11.0,False,4.0,True,clear,33.62,38.635000000000005,0.52,7.0015,59.0,167.0,226.0
fall,1.0,8.0,12.0,False,4.0,True,clear,34.44,37.88,0.44,8.9981,56.0,230.0,286.0
fall,1.0,8.0,13.0,False,4.0,True,clear,35.26,39.395,0.44,15.001299999999999,98.0,212.0,310.0
fall,1.0,8.0,14.0,False,4.0,True,clear,35.26,39.395,0.41,8.9981,54.0,171.0,225.0
fall,1.0,8.0,15.0,False,4.0,True,clear,31.98,37.12,0.62,31.0009,68.0,202.0,270.0
fall,1.0,8.0,16.0,False,4.0,True,clear,33.62,37.88,0.46,12.998,71.0,335.0,406.0
fall,1.0,8.0,17.0,False,4.0,True,clear,33.62,38.635000000000005,0.52,16.997899999999998,90.0,775.0,865.0
fall,1.0,8.0,18.0,False,4.0,True,clear,32.800000000000004,38.635000000000005,0.59,15.001299999999999,86.0,681.0,767.0
fall,1.0,8.0,19.0,False,4.0,True,clear,32.800000000000004,39.395,0.63,11.0014,98.0,509.0,607.0
fall,1.0,8.0,20.0,False,4.0,True,clear,31.98,37.88,0.66,0.0,51.0,376.0,427.0
fall,1.0,8.0,21.0,False,4.0,True,clear,31.16,36.364999999999995,0.66,15.001299999999999,41.0,301.0,342.0
fall,1.0,8.0,22.0,False,4.0,True,clear,30.34,34.85,0.7,12.998,35.0,227.0,262.0
fall,1.0,8.0,23.0,False,4.0,True,clear,29.52,34.089999999999996,0.7,16.997899999999998,25.0,152.0,177.0
fall,1.0,8.0,0.0,False,5.0,True,clear,29.52,34.089999999999996,0.7,12.998,15.0,56.0,71.0
fall,1.0,8.0,1.0,False,5.0,True,clear,28.7,33.335,0.74,12.998,11.0,32.0,43.0
fall,1.0,8.0,2.0,False,5.0,True,clear,27.880000000000003,31.819999999999997,0.79,15.001299999999999,0.0,14.0,14.0
fall,1.0,8.0,3.0,False,5.0,True,clear,27.880000000000003,31.819999999999997,0.79,15.001299999999999,1.0,5.0,6.0
fall,1.0,8.0,4.0,False,5.0,True,clear,27.060000000000002,30.305,0.83,16.997899999999998,1.0,11.0,12.0
fall,1.0,8.0,5.0,False,5.0,True,clear,27.060000000000002,30.305,0.83,11.0014,2.0,35.0,37.0
fall,1.0,8.0,6.0,False,5.0,True,clear,27.060000000000002,30.305,0.83,15.001299999999999,5.0,158.0,163.0
fall,1.0,8.0,7.0,False,5.0,True,clear,28.7,33.335,0.74,7.0015,25.0,396.0,421.0
fall,1.0,8.0,8.0,False,5.0,True,clear,29.52,34.089999999999996,0.7,8.9981,32.0,636.0,668.0
fall,1.0,8.0,9.0,False,5.0,True,misty,30.34,34.85,0.66,7.0015,69.0,327.0,396.0
fall,1.0,8.0,10.0,False,5.0,True,misty,32.800000000000004,37.12,0.52,12.998,82.0,167.0,249.0
fall,1.0,8.0,11.0,False,5.0,True,misty,34.44,39.395,0.49,19.0012,77.0,186.0,263.0
fall,1.0,8.0,12.0,False,5.0,True,misty,35.26,40.910000000000004,0.5,19.999499999999998,95.0,243.0,338.0
fall,1.0,8.0,13.0,False,5.0,True,misty,35.26,40.15,0.47,19.0012,98.0,247.0,345.0
fall,1.0,8.0,14.0,False,5.0,True,misty,35.26,39.395,0.44,16.997899999999998,102.0,229.0,331.0
fall,1.0,8.0,15.0,False,5.0,True,clear,36.08,40.910000000000004,0.42,16.997899999999998,112.0,268.0,380.0
fall,1.0,8.0,16.0,False,5.0,True,misty,35.26,39.395,0.41,15.001299999999999,112.0,380.0,492.0
fall,1.0,8.0,17.0,False,5.0,True,misty,34.44,40.15,0.53,19.0012,95.0,646.0,741.0
fall,1.0,8.0,18.0,False,5.0,True,misty,33.62,40.15,0.59,16.997899999999998,98.0,573.0,671.0
fall,1.0,8.0,19.0,False,5.0,True,misty,32.800000000000004,39.395,0.63,15.001299999999999,81.0,388.0,469.0
fall,1.0,8.0,20.0,False,5.0,True,misty,31.98,37.88,0.66,15.001299999999999,89.0,300.0,389.0
fall,1.0,8.0,21.0,False,5.0,True,misty,31.16,36.364999999999995,0.66,12.998,54.0,224.0,278.0
fall,1.0,8.0,22.0,False,5.0,True,clear,31.16,36.364999999999995,0.7,16.997899999999998,46.0,156.0,202.0
fall,1.0,8.0,23.0,False,5.0,True,clear,30.34,35.605,0.79,8.9981,26.0,170.0,196.0
fall,1.0,8.0,0.0,False,6.0,False,clear,30.34,35.605,0.79,11.0014,24.0,137.0,161.0
fall,1.0,8.0,1.0,False,6.0,False,clear,29.52,35.605,0.84,12.998,23.0,99.0,122.0
fall,1.0,8.0,2.0,False,6.0,False,clear,29.52,35.605,0.84,8.9981,20.0,64.0,84.0
fall,1.0,8.0,3.0,False,6.0,False,clear,29.52,35.605,0.84,8.9981,11.0,19.0,30.0
fall,1.0,8.0,4.0,False,6.0,False,clear,29.52,34.85,0.79,12.998,2.0,11.0,13.0
fall,1.0,8.0,5.0,False,6.0,False,clear,28.7,33.335,0.84,15.001299999999999,1.0,16.0,17.0
fall,1.0,8.0,6.0,False,6.0,False,clear,28.7,33.335,0.84,15.001299999999999,12.0,37.0,49.0
fall,1.0,8.0,7.0,False,6.0,False,clear,29.52,34.85,0.77,11.0014,18.0,49.0,67.0
fall,1.0,8.0,8.0,False,6.0,False,clear,30.34,36.364999999999995,0.72,12.998,49.0,132.0,181.0
fall,1.0,8.0,9.0,False,6.0,False,clear,31.98,37.88,0.65,15.001299999999999,61.0,217.0,278.0
fall,1.0,8.0,10.0,False,6.0,False,clear,33.62,38.635000000000005,0.57,12.998,108.0,288.0,396.0
fall,1.0,8.0,11.0,False,6.0,False,clear,35.26,40.15,0.47,16.997899999999998,155.0,315.0,470.0
fall,1.0,8.0,12.0,False,6.0,False,clear,35.26,39.395,0.4,23.9994,222.0,325.0,547.0
fall,1.0,8.0,13.0,False,6.0,False,clear,36.08,40.910000000000004,0.42,19.999499999999998,195.0,332.0,527.0
fall,1.0,8.0,14.0,False,6.0,False,clear,36.08,40.15,0.4,26.0027,183.0,289.0,472.0
fall,1.0,8.0,15.0,False,6.0,False,clear,36.08,40.910000000000004,0.42,27.999299999999998,205.0,284.0,489.0
fall,1.0,8.0,16.0,False,6.0,False,clear,36.9,40.910000000000004,0.39,19.999499999999998,197.0,253.0,450.0
fall,1.0,8.0,17.0,False,6.0,False,clear,36.08,39.395,0.37,19.999499999999998,179.0,313.0,492.0
fall,1.0,8.0,18.0,False,6.0,False,clear,35.26,39.395,0.41,22.0028,169.0,321.0,490.0
fall,1.0,8.0,19.0,False,6.0,False,clear,33.62,38.635000000000005,0.52,23.9994,133.0,264.0,397.0
fall,1.0,8.0,20.0,False,6.0,False,clear,33.62,38.635000000000005,0.52,19.999499999999998,117.0,195.0,312.0
fall,1.0,8.0,21.0,False,6.0,False,clear,32.800000000000004,38.635000000000005,0.59,16.997899999999998,96.0,193.0,289.0
fall,1.0,8.0,22.0,False,6.0,False,clear,31.16,36.364999999999995,0.66,19.0012,104.0,165.0,269.0
fall,1.0,8.0,23.0,False,6.0,False,clear,31.16,36.364999999999995,0.66,19.999499999999998,61.0,161.0,222.0
fall,1.0,8.0,0.0,False,0.0,False,clear,30.34,34.85,0.7,19.0012,32.0,121.0,153.0
fall,1.0,8.0,1.0,False,0.0,False,clear,30.34,34.85,0.7,16.997899999999998,8.0,79.0,87.0
fall,1.0,8.0,2.0,False,0.0,False,clear,30.34,34.85,0.7,19.999499999999998,5.0,68.0,73.0
fall,1.0,8.0,3.0,False,0.0,False,clear,29.52,34.85,0.74,16.997899999999998,9.0,32.0,41.0
fall,1.0,8.0,4.0,False,0.0,False,clear,29.52,34.85,0.74,16.997899999999998,3.0,11.0,14.0
